Accounting
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
200,EXTL,EXGR,015,Exchange Term Away,0.000,"Exchnge Term Away-Grad Studies",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5543,EXTL,EXLW,015,Exchange Term Away,0.000,"Exchange Term Away-Law",,TBA,999,0,0,0,TBA,01/04-04/12,TBA,Active
201,EXTL,EXMD,015,Exchange Term Away,0.000,"Exchange Term away-Medicine",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5637,EXTL,EXMG,015,Exchange Term Away,0.000,"Exchange Term Away-Management",,TBA,250,0,0,0,TBA,01/04-04/12,TBA,Active
202,EXTL,EXMU,015,Exchange Term Away,0.000,"Exchange Term Away-Music",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5639,EXTL,EXNU,015,Exchange Term Away,0.000,"Exchange Term Away-Nursing",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5640,EXTL,EXPO,015,Exchange Term Away,0.000,"Exchange Term Away-Phys & Occ",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5641,EXTL,EXRS,015,Exchange Term Away,0.000,"Exchnge Term Away-Religious St",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5642,EXTL,EXSC,015,Exchange Term Away,0.000,"Exchange Term Away-Science",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
7557,EXTL,FSAF,900,Term Away,0.000,"Field Study Semester ¿ Africa",TBA,TBA,35,0,0,0,TBA,01/04-04/12,TBA,Active
7543,EXTL,FSAR,900,Term Away,0.000,"Field Study Semester ¿ Arctic",TBA,TBA,35,0,0,0,TBA,01/04-04/12,TBA,Active
7542,EXTL,FSPA,900,Term Away,0.000,"Field Study Semester ¿ Panama",TBA,TBA,35,0,0,0,TBA,01/04-04/12,TBA,Active
7122,EXTL,GLEN,001,Registration Course,0.000,"Away at CentraleSupélec",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5643,EXTL,IPAS,001,Internship,0.000,"Internship Term.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5644,EXTL,IPAS,002,Internship,0.000,"Internship Term.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5645,EXTL,IPEN,001,Internship,0.000,"Internship Term - Engineering",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5646,EXTL,IPSC,001,Internship,0.000,"Internship Term - Science",,TBA,10,0,0,0,TBA,01/04-04/12,TBA,Active
5647,EXTL,IPSC,002,Internship,0.000,"Internship Term - Science",,TBA,10,0,0,0,TBA,01/04-04/12,TBA,Active
209,EXTL,IUAG,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
210,EXTL,IUAG,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
211,EXTL,IUAG,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
212,EXTL,IUAG,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
213,EXTL,IUAG,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
214,EXTL,IUAG,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
215,EXTL,IUAG,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
216,EXTL,IUAG,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
217,EXTL,IUAG,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
218,EXTL,IUAG,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
219,EXTL,IUAG,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
220,EXTL,IUAG,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5648,EXTL,IUAR,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5649,EXTL,IUAR,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5650,EXTL,IUAR,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5651,EXTL,IUAR,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5652,EXTL,IUAR,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5653,EXTL,IUAR,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5654,EXTL,IUAR,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5655,EXTL,IUAR,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5656,EXTL,IUAR,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5657,EXTL,IUAR,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5658,EXTL,IUAR,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5659,EXTL,IUAR,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5660,EXTL,IUAR,903,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5661,EXTL,IUAS,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5662,EXTL,IUAS,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5663,EXTL,IUAS,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5664,EXTL,IUAS,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5665,EXTL,IUAS,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5666,EXTL,IUAS,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5667,EXTL,IUAS,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5668,EXTL,IUAS,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5669,EXTL,IUAS,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5670,EXTL,IUAS,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5671,EXTL,IUAS,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5672,EXTL,IUAS,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer.",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
948,EXTL,IUCE,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,0,0,0,0,TBA,01/04-04/12,TBA,Active
949,EXTL,IUCE,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
402,EXTL,IUCE,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,1000,0,0,0,TBA,01/04-04/12,TBA,Active
950,EXTL,IUCE,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
951,EXTL,IUCE,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
403,EXTL,IUCE,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,1000,0,0,0,TBA,01/04-04/12,TBA,Active
952,EXTL,IUCE,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
953,EXTL,IUCE,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
954,EXTL,IUCE,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
955,EXTL,IUCE,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
956,EXTL,IUCE,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
957,EXTL,IUCE,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
221,EXTL,IUDE,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
222,EXTL,IUDE,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
223,EXTL,IUDE,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
224,EXTL,IUDE,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
225,EXTL,IUDE,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
226,EXTL,IUDE,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
227,EXTL,IUDE,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
228,EXTL,IUDE,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
229,EXTL,IUDE,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
230,EXTL,IUDE,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
231,EXTL,IUDE,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
232,EXTL,IUDE,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5673,EXTL,IUED,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5674,EXTL,IUED,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5675,EXTL,IUED,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5676,EXTL,IUED,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5677,EXTL,IUED,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5678,EXTL,IUED,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5679,EXTL,IUED,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5680,EXTL,IUED,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5681,EXTL,IUED,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5682,EXTL,IUED,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5683,EXTL,IUED,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5684,EXTL,IUED,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5685,EXTL,IUEN,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5686,EXTL,IUEN,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5687,EXTL,IUEN,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5688,EXTL,IUEN,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5689,EXTL,IUEN,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5690,EXTL,IUEN,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5691,EXTL,IUEN,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5692,EXTL,IUEN,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5693,EXTL,IUEN,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5694,EXTL,IUEN,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5695,EXTL,IUEN,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5696,EXTL,IUEN,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
233,EXTL,IUGR,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
234,EXTL,IUGR,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
235,EXTL,IUGR,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
236,EXTL,IUGR,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
237,EXTL,IUGR,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
238,EXTL,IUGR,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
239,EXTL,IUGR,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
240,EXTL,IUGR,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
241,EXTL,IUGR,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
242,EXTL,IUGR,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
243,EXTL,IUGR,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
244,EXTL,IUGR,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
709,EXTL,IUGR,800,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
710,EXTL,IUGR,801,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
711,EXTL,IUGR,802,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
712,EXTL,IUGR,803,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
713,EXTL,IUGR,804,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
714,EXTL,IUGR,805,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
715,EXTL,IUGR,806,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
716,EXTL,IUGR,807,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
717,EXTL,IUGR,808,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
718,EXTL,IUGR,809,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
719,EXTL,IUGR,810,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
720,EXTL,IUGR,811,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
721,EXTL,IUGR,812,Inter-University Transfer Crse,0.000,"Inter-University GR Exchange",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
722,EXTL,IUGR,900,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
723,EXTL,IUGR,901,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
724,EXTL,IUGR,902,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
725,EXTL,IUGR,903,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
726,EXTL,IUGR,904,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
727,EXTL,IUGR,905,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
728,EXTL,IUGR,906,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
729,EXTL,IUGR,907,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
730,EXTL,IUGR,908,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
731,EXTL,IUGR,909,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
732,EXTL,IUGR,910,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
733,EXTL,IUGR,911,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
734,EXTL,IUGR,912,Inter-University Transfer Crse,0.000,"Inter-University CAGS Program",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5407,EXTL,IULW,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5408,EXTL,IULW,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5409,EXTL,IULW,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5410,EXTL,IULW,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5411,EXTL,IULW,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5412,EXTL,IULW,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5413,EXTL,IULW,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5414,EXTL,IULW,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5415,EXTL,IULW,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5416,EXTL,IULW,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5417,EXTL,IULW,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5418,EXTL,IULW,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
245,EXTL,IUMD,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
246,EXTL,IUMD,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
247,EXTL,IUMD,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
248,EXTL,IUMD,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
249,EXTL,IUMD,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
250,EXTL,IUMD,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
251,EXTL,IUMD,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
252,EXTL,IUMD,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
253,EXTL,IUMD,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
254,EXTL,IUMD,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
255,EXTL,IUMD,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
256,EXTL,IUMD,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5735,EXTL,IUMG,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5736,EXTL,IUMG,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5737,EXTL,IUMG,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5738,EXTL,IUMG,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5739,EXTL,IUMG,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5740,EXTL,IUMG,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5741,EXTL,IUMG,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
5742,EXTL,IUMG,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
2645,EXTL,IUMG,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
2646,EXTL,IUMG,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
2647,EXTL,IUMG,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
2648,EXTL,IUMG,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
257,EXTL,IUMU,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
258,EXTL,IUMU,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
259,EXTL,IUMU,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
260,EXTL,IUMU,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
261,EXTL,IUMU,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
262,EXTL,IUMU,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,01/04-04/12,TBA,Active
